EPOCH,Loss,Accuracy
0,354.57118373097114,26.726726726726728
1,1.3974550894971163,23.843843843843842
2,1.3917573173091096,26.726726726726728
3,1.3975345166224353,26.726726726726728
4,1.3899742072483279,24.924924924924923
5,1.3948494060984198,26.726726726726728
6,1.3988024851061263,26.726726726726728
7,1.3908460095243633,26.726726726726728
8,1.392899846130947,26.726726726726728
9,1.3904919646820932,24.924924924924923
10,1.3904586130718015,26.726726726726728
11,1.3899426977589446,24.924924924924923
12,1.3877941010133275,26.726726726726728
13,1.3891521759752958,26.726726726726728
14,1.3877346605624792,26.726726726726728
15,1.3870833842259533,26.726726726726728
16,1.3891457476705875,24.504504504504503
17,1.3884672218898557,26.726726726726728
18,1.3862136759847965,26.726726726726728
19,1.3868626783478935,26.726726726726728
20,1.3868214364321727,26.726726726726728
21,1.3870399718014699,24.504504504504503
22,1.3947808202707543,26.726726726726728
23,1.3854711865479092,26.726726726726728
24,1.3868377658556093,26.726726726726728
25,1.3869154115892806,26.726726726726728
26,1.3918976986183311,24.504504504504503
27,1.3874464664819106,26.726726726726728
28,1.3889999209709887,26.726726726726728
29,1.389415223643465,26.726726726726728
30,1.3869056724152475,26.726726726726728
31,1.3883276480548787,26.726726726726728
32,1.3872551873045147,24.924924924924923
33,1.385829286755256,26.726726726726728
34,1.3880424566988676,26.726726726726728
35,1.3886428441641465,26.726726726726728
36,1.3870748708832938,26.726726726726728
37,1.3890220399172801,26.726726726726728
38,1.387443409775788,26.726726726726728
39,1.3868852651344155,26.726726726726728
40,1.3877411765872307,26.726726726726728
41,1.3865398415979349,26.726726726726728
42,1.3857836250988942,26.726726726726728
43,1.3853560461188263,26.726726726726728
44,1.3872402703986977,26.726726726726728
45,1.3856614040878583,26.726726726726728
46,1.3873353926640637,26.726726726726728
47,1.3855402852004428,26.726726726726728
48,1.3879086139067165,26.726726726726728
49,1.3869007668405209,26.726726726726728
50,1.3854256013654314,26.726726726726728
51,1.386316569346302,26.726726726726728
52,1.384890540590826,26.726726726726728
53,1.3875690586162064,26.726726726726728
54,1.3865813849107274,26.726726726726728
55,1.3854203629043866,26.726726726726728
56,1.3865554467687067,26.726726726726728
57,1.3879887090539031,26.726726726726728
58,1.3872937054004308,26.726726726726728
59,1.3862199580894325,26.726726726726728
