EPOCH,Loss,Accuracy
0,1.206457100532673,50.903790087463555
1,0.4082746152524595,39.883381924198254
2,0.24876710758716972,62.15743440233236
3,0.16376034708486664,47.69679300291545
4,0.1804973934949548,71.42857142857143
5,0.07824399870716864,25.189504373177844
6,0.0637417251451148,85.59766763848397
7,0.08957276852042587,53.994169096209916
8,0.0872852596178375,86.70553935860059
9,0.04742860142572748,80.87463556851311
10,0.05651232578653704,63.032069970845484
11,0.07537213813823958,98.30903790087464
12,0.042815302645235705,88.86297376093295
13,0.0610500839581989,25.189504373177844
14,0.028437418845930585,96.96793002915452
15,0.013767196663711392,99.88338192419825
16,0.04625270081278696,72.53644314868805
17,0.013838503190695687,98.48396501457727
18,0.04857522708199987,23.79008746355685
19,0.06318116961294974,75.33527696793003
20,0.020746899768979615,99.82507288629738
21,0.010882425483066106,99.94169096209913
22,0.03731974573370449,50.72886297376093
23,0.018926411669073988,99.65014577259475
24,0.007968873819562659,100.0
25,0.00491877871334307,99.82507288629738
26,0.011158380842162943,98.77551020408163
27,0.002193051646894741,100.0
28,0.0009886828100004802,100.0
29,0.0006860597914392538,100.0
30,0.0006640554607420873,100.0
31,0.002320290123596654,100.0
32,0.012321647264562434,81.69096209912536
33,0.024900108234996204,98.83381924198251
34,0.02109634945628824,90.26239067055394
35,0.07142482141649385,24.489795918367346
36,0.04092457492973794,66.93877551020408
37,0.03726356639742368,98.19241982507289
38,0.03199911190421079,95.97667638483965
39,0.003641483904343827,100.0
40,0.003281905030100326,100.0
41,0.004448504357410625,99.76676384839651
42,0.0032825796030617007,100.0
43,0.001700748480389949,99.94169096209913
44,0.0019841307740088503,100.0
45,0.003917765313821696,99.94169096209913
46,0.001085451975107524,100.0
47,0.0008741404687868824,100.0
48,0.00047366242162954423,100.0
49,0.0007413034841066393,100.0
50,0.015722231352103537,65.07288629737609
51,0.0570411787142533,78.01749271137027
52,0.01707684485727104,99.88338192419825
53,0.03193642898925949,98.19241982507289
54,0.02914050691874258,99.88338192419825
55,0.005279377760180742,99.82507288629738
56,0.002557794657099698,100.0
57,0.00048329382155787716,100.0
58,0.001213754387318086,100.0
59,0.003831799702193503,100.0
