EPOCH,Loss,Accuracy
0,6.634180034290661,25.853094274146905
1,3.641611008210616,25.21688837478311
2,1.4511184540661899,25.274725274725274
3,1.4531500577926635,25.274725274725274
4,1.408649468421936,25.853094274146905
5,1.414475137537176,31.983805668016196
6,1.2905050407756458,29.959514170040485
7,1.2794214010238647,47.59976865240023
8,1.1029059399258008,50.49161364950839
9,1.0238436633890324,45.34412955465587
10,1.0019874453544617,53.15211104684789
11,0.9042666500264948,57.37420474262579
12,0.8138326038013804,58.126084441873914
13,0.7560339645905928,62.40601503759399
14,0.7488782210783524,67.66917293233082
15,0.6996529990976507,73.6842105263158
16,0.6028348061171445,75.01445922498554
17,0.5711146028204398,82.99595141700405
18,0.48242207901044326,68.53672643146328
19,0.5574322318488901,82.93811451706189
20,0.4482340530915694,83.34297281665702
21,0.41525937481360004,90.05205320994794
22,0.32570254321802744,82.5910931174089
23,0.30773407813500275,90.2834008097166
24,0.2734929772940549,88.5482938114517
25,0.2549073750322515,93.86928860613071
26,0.18098973245783287,89.58935801041065
27,0.2373839602911506,93.98496240601504
28,0.1636793921955607,91.90283400809717
29,0.198234156481075,96.81897050318103
30,0.1508962908590382,98.32272990167726
31,0.10359837556051471,98.14921920185078
32,0.09775860925014554,98.14921920185078
33,0.1024927297141403,98.14921920185078
34,0.08885892801494762,97.16599190283401
35,0.09053063809194348,98.38056680161944
36,0.04889026907780631,99.76865240023135
37,0.04122262515752068,98.32272990167726
38,0.049068095729770854,99.88432620011568
39,0.08017873612486504,97.05031810294969
40,0.09349812402982603,97.05031810294969
41,0.07400892989032648,99.13244650086756
42,0.0505768061700151,99.8264893001735
43,0.0263657199409367,99.88432620011568
44,0.06413665396711704,96.18276460381723
45,0.0459813406288788,100.0
46,0.03239034015939317,99.53730480046269
47,0.021981679883085484,100.0
48,0.019886920356128195,99.88432620011568
49,0.011817775770958343,99.88432620011568
50,0.030234541172913767,99.53730480046269
51,0.031766624638641425,99.24812030075188
52,0.015550552363592115,99.94216310005784
53,0.004316000107790139,100.0
54,0.0027197724108356685,100.0
55,0.0062862111180121165,99.94216310005784
56,0.00594836007327434,100.0
57,0.004678318834438952,99.71081550028919
58,0.03623600748025989,98.66975130133025
59,0.017413227083836153,99.94216310005784
