EPOCH,Loss,Accuracy
0,276.75447064529766,25.274725274725274
1,1.4315092433582652,23.655292076344708
2,1.4096850525249134,23.655292076344708
3,1.4212254849347201,25.853094274146905
4,1.4111595717343417,25.853094274146905
5,1.4199035601182417,25.853094274146905
6,1.4009156920693138,25.853094274146905
7,1.4030086972496727,25.853094274146905
8,1.3955784797668458,25.21688837478311
9,1.3957645264538852,25.21688837478311
10,1.3946200067346746,23.655292076344708
11,1.3975386012684214,25.274725274725274
12,1.3961266712708906,25.274725274725274
13,1.392656631903215,25.853094274146905
14,1.3963997212323276,25.853094274146905
15,1.3928549354726618,25.274725274725274
16,1.391986328905279,25.853094274146905
17,1.3900243412364612,25.853094274146905
18,1.3907799243927002,25.853094274146905
19,1.390328066999262,25.853094274146905
20,1.3924134687943892,25.274725274725274
21,1.3919845125891945,25.274725274725274
22,1.3896285273812035,25.853094274146905
23,1.390264519778165,23.655292076344708
24,1.3895902113481002,25.853094274146905
25,1.3909662225029684,25.21688837478311
26,1.3885751767591996,25.21688837478311
27,1.3905579003420743,25.21688837478311
28,1.3878086436878552,25.853094274146905
29,1.3878975109620528,25.21688837478311
30,1.3854321804913607,25.21688837478311
31,1.3899657466194846,25.21688837478311
32,1.3864667285572398,25.853094274146905
33,1.3877237146550958,25.21688837478311
34,1.3888125679709695,25.853094274146905
35,1.3895913405851885,25.21688837478311
36,1.3901766993782736,25.853094274146905
37,1.3895180572162975,25.21688837478311
38,1.387398934364319,25.853094274146905
39,1.3892395453019575,25.853094274146905
40,1.3875969474965877,25.853094274146905
41,1.387793313373219,25.853094274146905
42,1.3877203941345215,25.853094274146905
43,1.3860976630991155,25.853094274146905
44,1.387382691556757,25.853094274146905
45,1.3889691309495407,25.274725274725274
46,1.3870549115267667,25.853094274146905
47,1.3892477924173527,25.853094274146905
48,1.3883406465703791,25.853094274146905
49,1.3865537535060535,25.853094274146905
50,1.3884298974817448,25.853094274146905
51,1.3866485053842719,25.853094274146905
52,1.3879615566947243,25.853094274146905
53,1.3888223257931795,25.853094274146905
54,1.3878479502417824,25.21688837478311
55,1.3880050247365778,25.21688837478311
56,1.3868650631471113,25.853094274146905
57,1.3869090166958895,25.853094274146905
58,1.3888986023989591,25.853094274146905
59,1.3864505464380437,25.853094274146905
