EPOCH,Loss,Accuracy
0,46.84380919753381,23.843843843843842
1,1.4088661310807713,24.504504504504503
2,1.4091252021069796,24.924924924924923
3,1.4176048647682622,24.504504504504503
4,1.4064513174992688,23.843843843843842
5,1.4034040131658878,24.504504504504503
6,1.3987724983467247,24.924924924924923
7,1.4042721087077878,23.843843843843842
8,1.3931363236229375,24.924924924924923
9,1.3945507283480663,23.843843843843842
10,1.3919000603118032,26.726726726726728
11,1.3892250465896894,26.726726726726728
12,1.3909238756827589,24.924924924924923
13,1.3899502056949544,26.726726726726728
14,1.3860669226016638,26.726726726726728
15,1.3883328055435757,24.504504504504503
16,1.3899737911404304,26.726726726726728
17,1.3853603354040183,26.726726726726728
18,1.3893033940837067,24.924924924924923
19,1.3881958475652731,26.726726726726728
20,1.388808988175302,26.726726726726728
21,1.383096011179798,26.726726726726728
22,1.387553817820999,26.726726726726728
23,1.3900690348643177,26.726726726726728
24,1.386058805123815,26.726726726726728
25,1.3871912551376056,26.726726726726728
26,1.3873941448499572,24.924924924924923
27,1.3882712935501675,26.726726726726728
28,1.388270281395822,26.726726726726728
29,1.387731374434705,24.504504504504503
30,1.3885282255568594,26.726726726726728
31,1.3864041341925568,26.726726726726728
32,1.3873011278656293,24.504504504504503
33,1.3866111759869557,26.726726726726728
34,1.3862001670981354,26.726726726726728
35,1.3871756252252831,26.726726726726728
36,1.3876218323437672,24.924924924924923
37,1.385896403834505,26.726726726726728
38,1.3872621869141202,24.924924924924923
39,1.3869490848397308,26.726726726726728
40,1.3866936080860641,26.726726726726728
41,1.3870217867617338,26.726726726726728
42,1.3859935706516482,26.726726726726728
43,1.3869490600981802,26.726726726726728
44,1.3878630309734705,26.726726726726728
45,1.3863822491663806,26.726726726726728
46,1.3883212782301992,26.726726726726728
47,1.3860505594397492,26.726726726726728
48,1.3867472387709707,26.726726726726728
49,1.3864265612836153,26.726726726726728
50,1.3874846044576392,26.726726726726728
51,1.3847868420043081,26.726726726726728
52,1.38695982492195,26.726726726726728
53,1.3838124365176794,26.726726726726728
54,1.3862564316335715,26.726726726726728
55,1.3868329997332591,26.726726726726728
56,1.3856569213687249,26.726726726726728
57,1.3869484303132542,26.726726726726728
58,1.385662796362391,26.726726726726728
59,1.3864899491364102,26.726726726726728
